크림슨 타이드,"['액션', '드라마', '스릴러']",9.2,646,https://movie-phinf.pstatic.net//20111222_154/1324539862554f7Wxr_JPEG/movie_image.jpg?type=m210
동급생,['애니메이션'],9.2,717,https://movie-phinf.pstatic.net//20160512_180/1463033758820hrdUp_JPEG/movie_image.jpg?type=m210
영웅본색,"['액션', '범죄', '느와르', '드라마']",9.18,2223,https://movie-phinf.pstatic.net//20160127_166/1453871206249b5Jsn_JPEG/movie_image.jpg?type=m210
사랑과 영혼,"['멜로/애정/로맨스', '드라마']",9.18,827,https://movie-phinf.pstatic.net//20171206_274/1512521901491RlovP_JPEG/movie_image.jpg?type=m210
벤허,"['드라마', '액션', '모험', '멜로/애정/로맨스']",9.2,1143,https://movie-phinf.pstatic.net//20190319_197/1552961388729ud2LG_JPEG/movie_image.jpg?type=m210
캐치 미 이프 유 캔,"['범죄', '스릴러', '드라마']",9.18,2920,https://movie-phinf.pstatic.net//20111223_268/1324578798861g8uPt_JPEG/movie_image.jpg?type=m210
헤드윅,"['드라마', '코미디', '뮤지컬']",9.18,2203,https://movie-phinf.pstatic.net//20170614_281/1497402789581fSdC4_JPEG/movie_image.jpg?type=m210
파수꾼,['드라마'],9.2,3732,https://movie-phinf.pstatic.net//20111223_299/1324632673906KHPrP_JPEG/movie_image.jpg?type=m210
뻐꾸기 둥지 위로 날아간 새,['드라마'],9.18,811,https://movie-phinf.pstatic.net//20111222_269/1324530075031lrSi2_JPEG/movie_image.jpg?type=m210
태극기 휘날리며,"['전쟁', '드라마', '액션']",9.18,10404,https://movie-phinf.pstatic.net//20111223_228/13245675882111bIDX_JPEG/movie_image.jpg?type=m210
프레데터,"['액션', '공포', 'SF', '스릴러']",9.18,855,https://movie-phinf.pstatic.net//20111222_199/1324517166511TxWp3_JPEG/movie_image.jpg?type=m210
"내 어깨 위 고양이, 밥",['드라마'],9.18,625,https://movie-phinf.pstatic.net//20161221_130/1482309164295fbt3H_JPEG/movie_image.jpg?type=m210
아메리칸 히스토리 X,"['범죄', '스릴러', '드라마']",9.18,1203,https://movie-phinf.pstatic.net//20111223_167/1324629814308VYnJO_JPEG/movie_image.jpg?type=m210
뚜르: 내 생애 최고의 49일,['다큐멘터리'],9.18,439,https://movie-phinf.pstatic.net//20170126_204/1485395631968tEJPT_JPEG/movie_image.jpg?type=m210
도망자,"['액션', '모험', '범죄', '미스터리', '스릴러']",9.18,481,https://movie-phinf.pstatic.net//20111221_149/1324450443453bvgYF_JPEG/movie_image.jpg?type=m210
뽀로로 극장판 공룡섬 대모험,['애니메이션'],9.17,3831,https://movie-phinf.pstatic.net//20171102_209/1509602233507BiJrs_JPEG/movie_image.jpg?type=m210
바울,['드라마'],9.17,1939,https://movie-phinf.pstatic.net//20181126_296/1543195305541TXc6u_JPEG/movie_image.jpg?type=m210
그린 북,['드라마'],9.61,5937,https://movie-phinf.pstatic.net//20190115_228/1547528180168jgEP7_JPEG/movie_image.jpg?type=m210
가버나움,['드라마'],9.59,2882,https://movie-phinf.pstatic.net//20190109_149/1546998123676c6LjJ_JPEG/movie_image.jpg?type=m210
주전장,['다큐멘터리'],9.56,853,https://movie-phinf.pstatic.net//20190712_279/1562912698606Qv0GH_JPEG/movie_image.jpg?type=m210
베일리 어게인,"['모험', '코미디', '드라마']",9.53,2147,https://movie-phinf.pstatic.net//20181031_264/1540949415228uy0j3_JPEG/movie_image.jpg?type=m210
아일라,"['드라마', '전쟁']",9.48,1718,https://movie-phinf.pstatic.net//20180524_108/1527129319423XRTcI_JPEG/movie_image.jpg?type=m210
원더,['드라마'],9.46,2839,https://movie-phinf.pstatic.net//20171229_112/1514526663263n37r0_JPEG/movie_image.jpg?type=m210
당갈,"['드라마', '액션']",9.43,1979,https://movie-phinf.pstatic.net//20180329_2/1522287706725roSen_JPEG/movie_image.jpg?type=m210
쇼생크 탈출,['드라마'],9.43,17677,https://movie-phinf.pstatic.net//20160119_278/14531650465287bcuk_JPEG/movie_image.jpg?type=m210
보헤미안 랩소디,['드라마'],9.42,39381,https://movie-phinf.pstatic.net//20181213_264/1544692854634ss65r_JPEG/movie_image.jpg?type=m210
터미네이터 2,"['SF', '액션', '스릴러']",9.41,6961,https://movie-phinf.pstatic.net//20190808_222/1565227513796UPGNm_JPEG/movie_image.jpg?type=m210
덕구,['드라마'],9.41,2482,https://movie-phinf.pstatic.net//20180312_10/1520835949152TqOUm_JPEG/movie_image.jpg?type=m210
알라딘,"['모험', '가족', '판타지', '뮤지컬', '멜로/애정/로맨스']",9.4,26052,https://movie-phinf.pstatic.net//20190524_104/1558663170174Q2mmw_JPEG/movie_image.jpg?type=m210
월-E,"['애니메이션', 'SF', '가족', '코미디', '멜로/애정/로맨스', '모험']",9.4,9963,https://movie-phinf.pstatic.net//20111222_250/1324545484806T0DN9_JPEG/movie_image.jpg?type=m210
나 홀로 집에,"['모험', '범죄', '가족', '코미디']",9.39,4067,https://movie-phinf.pstatic.net//20111222_256/1324527530062tFbqt_JPEG/movie_image.jpg?type=m210
라이언 일병 구하기,"['전쟁', '액션', '드라마']",9.39,4273,https://movie-phinf.pstatic.net//20111222_4/1324498435937yqCYm_JPEG/movie_image.jpg?type=m210
인생은 아름다워,"['드라마', '코미디']",9.39,12057,https://movie-phinf.pstatic.net//20160321_156/14585243498978uRh9_JPEG/movie_image.jpg?type=m210
빽 투 더 퓨쳐,"['SF', '코미디']",9.4,3043,https://movie-phinf.pstatic.net//20150924_194/1443056454769VJKkL_JPEG/movie_image.jpg?type=m210
매트릭스,"['SF', '액션']",9.39,4667,https://movie-phinf.pstatic.net//20160907_158/1473230958410gjEYe_JPEG/movie_image.jpg?type=m210
사운드 오브 뮤직,"['멜로/애정/로맨스', '뮤지컬', '드라마']",9.39,4440,https://movie-phinf.pstatic.net//20161124_209/1479966118269WuVYF_JPEG/movie_image.jpg?type=m210
포레스트 검프,"['드라마', '코미디']",9.39,7755,https://movie-phinf.pstatic.net//20160901_187/1472711688297YP2jH_JPEG/movie_image.jpg?type=m210
헬프,['드라마'],9.39,3499,https://movie-phinf.pstatic.net//20111223_214/1324649693153G81OH_JPEG/movie_image.jpg?type=m210
글래디에이터,"['액션', '드라마']",9.38,4162,https://movie-phinf.pstatic.net//20130419_151/1366338731242XqgJS_JPEG/movie_image.jpg?type=m210
어벤져스: 엔드게임,"['액션', 'SF']",9.38,68732,https://movie-phinf.pstatic.net//20190417_250/1555465284425i6WQE_JPEG/movie_image.jpg?type=m210
살인의 추억,"['범죄', '미스터리', '스릴러', '코미디', '드라마']",9.38,6129,https://movie-phinf.pstatic.net//20111222_166/1324548172003mpyIa_JPEG/movie_image.jpg?type=m210
토이 스토리 3,"['애니메이션', '모험', '코미디', '가족', '판타지']",9.38,7610,https://movie-phinf.pstatic.net//20111223_166/1324619308419RAp5L_JPEG/movie_image.jpg?type=m210
센과 치히로의 행방불명,"['애니메이션', '판타지', '모험', '가족']",9.36,12953,https://movie-phinf.pstatic.net//20150113_96/1421113909808LPjqA_JPEG/movie_image.jpg?type=m210
À§´ëÇÑ ¼î¸Ç,"['µå¶ó¸¶', '¹ÂÁöÄÃ']",9.38,13734,https://movie-phinf.pstatic.net//20171218_47/1513561221134wvRja_JPEG/movie_image.jpg?type=m210
클래식,"['멜로/애정/로맨스', '드라마']",9.36,8613,https://movie-phinf.pstatic.net//20111222_233/1324486884038nu8Xk_JPEG/movie_image.jpg?type=m210
죽은 시인의 사회,['드라마'],9.36,7225,https://movie-phinf.pstatic.net//20160811_237/1470893687476y2lJU_JPEG/movie_image.jpg?type=m210
아이 캔 스피크,['드라마'],9.36,14797,https://movie-phinf.pstatic.net//20170908_108/1504837489518BdEBl_JPEG/movie_image.jpg?type=m210
레옹,"['범죄', '액션', '드라마']",9.36,9426,https://movie-phinf.pstatic.net//20180614_21/1528939162378wtwMm_JPEG/movie_image.jpg?type=m210
헌터 킬러,"['액션', '스릴러']",9.36,3311,https://movie-phinf.pstatic.net//20181212_219/1544577062842KarfK_JPEG/movie_image.jpg?type=m210
반지의 제왕: 왕의 귀환,"['판타지', '모험', '액션', '전쟁']",9.36,6994,https://movie-phinf.pstatic.net//20170112_240/1484183668820LGsTJ_JPEG/movie_image.jpg?type=m210
동주,['드라마'],9.36,11047,https://movie-phinf.pstatic.net//20160205_299/1454651273096sYmsK_JPEG/movie_image.jpg?type=m210
굿바이 마이 프랜드,['드라마'],9.35,2604,https://movie-phinf.pstatic.net//20111222_51/1324565484058LDGWr_JPEG/movie_image.jpg?type=m210
